,name,code,url,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,coveredCapacity,status,trend,full,info
200,EU,eu,eu,2022-10-23,1043.6048,3776.4337,27.63,3187.86,471.6,-2716.2,1115.0223,11519.24,19586.68,-,E,0.24,93.59,[]
201,EU,eu,eu,2022-10-22,1041.2196,3776.4337,27.57,2951.31,508.1,-2443.2,1115.0211,11924.94,20094.1,-,C,0.22,93.38,[]
202,EU,eu,eu,2022-10-21,1038.8312,3776.4337,27.51,2269,899.2,-1369.8,1115.0211,11924.93,20094.13,-,C,0.12,93.17,[]
203,EU,eu,eu,2022-10-20,1037.4794,3776.4337,27.47,2242.23,997.4,-1244.8,1115.0211,11924.95,20094.07,-,C,0.11,93.05,[]
204,EU,eu,eu,2022-10-19,1036.2641,3776.4337,27.44,2377.98,825.3,-1552.7,1115.4371,11924.9,20094.21,-,C,0.14,92.9,[]
205,EU,eu,eu,2022-10-18,1034.7386,3776.4337,27.4,2530.23,676.1,-1854.1,1115.3701,11924.87,20094.29,-,C,0.17,92.77,[]
206,EU,eu,eu,2022-10-17,1032.9198,3776.4337,27.35,3062.98,709,-2354,1115.3701,11924.87,20094.28,-,C,0.21,92.61,[]
207,EU,eu,eu,2022-10-16,1030.5667,3776.4337,27.29,3831.13,538,-3293.2,1115.3701,11924.89,20093.87,-,C,0.3,92.4,[]
208,EU,eu,eu,2022-10-15,1027.4295,3776.4337,27.21,3744.97,531.7,-3213.3,1115.3701,11925.05,20093.46,-,C,0.29,92.12,[]
209,EU,eu,eu,2022-10-14,1024.2562,3776.4337,27.12,2948.51,741,-2207.5,1115.3701,11956.06,19967.42,-,C,0.2,91.83,[]
210,EU,eu,eu,2022-10-13,1022.0805,3776.4337,27.06,2450.94,1084.3,-1366.6,1114.3701,11956.01,19967.56,-,E,0.12,91.72,[]
211,EU,eu,eu,2022-10-12,1020.7387,3776.4337,27.03,2347.39,934.8,-1412.6,1114.2701,11955.91,19967.84,-,E,0.13,91.61,[]
212,EU,eu,eu,2022-10-11,1019.3406,3776.4337,26.99,2694.53,779.3,-1915.3,1114.2701,11955.9,19967.85,-,C,0.17,91.48,[]
213,EU,eu,eu,2022-10-10,1017.7096,3776.4337,26.95,3102.06,806.1,-2296,1114.2701,11956.03,19967.52,-,C,0.21,91.33,[]
214,EU,eu,eu,2022-10-09,1015.3061,3776.4337,26.89,3847.53,587,-3260.6,1114.2701,11956.18,19967.12,-,C,0.29,91.12,[]
215,EU,eu,eu,2022-10-08,1012.0291,3776.4337,26.8,4156.69,585.6,-3571.1,1114.2701,11956.33,19966.71,-,C,0.32,90.82,[]
216,EU,eu,eu,2022-10-07,1008.469,3776.4337,26.7,3825.8,716.9,-3108.9,1114.2699,11956.41,19966.52,-,C,0.28,90.5,[]
217,EU,eu,eu,2022-10-06,1005.654,3776.4337,26.63,3595.18,757.7,-2837.5,1113.2639,11956.47,19966.34,-,C,0.25,90.33,[]
218,EU,eu,eu,2022-10-05,1002.8349,3776.4337,26.56,3468.01,701.6,-2766.4,1113.2648,11716.55,19966.14,-,C,0.25,90.08,[]
219,EU,eu,eu,2022-10-04,1000.0967,3776.4337,26.48,3151.95,774.8,-2377.2,1113.2648,11716.67,19893.84,-,E,0.21,89.83,[]
220,EU,eu,eu,2022-10-03,997.7612,3776.4337,26.42,3409.05,593,-2816,1113.2648,11716.81,19893.47,-,C,0.25,89.62,[]
221,EU,eu,eu,2022-10-02,994.8375,3776.4337,26.34,3974.39,114.3,-3860,1113.2648,11716.92,19893.16,-,C,0.35,89.36,[]
222,EU,eu,eu,2022-10-01,990.9763,3776.4337,26.24,3449.42,156.7,-3292.7,1113.2648,11713.87,19888.3,-,C,0.3,89.02,[]
223,EU,eu,eu,2022-09-30,987.4343,3776.4337,26.15,2737.33,377.4,-2359.9,1113.2632,11763.75,19889.17,-,C,0.21,88.7,[]
224,EU,eu,eu,2022-09-29,986.1432,3776.4337,26.11,2342.51,664.3,-1678.3,1114.2632,11763.77,19889.11,-,C,0.15,88.5,[]
225,EU,eu,eu,2022-09-28,984.1003,3776.4337,26.06,2633.17,659.5,-1973.7,1115.3542,11763.54,19889.72,-,E,0.18,88.23,[]
226,EU,eu,eu,2022-09-27,982.5231,3776.4337,26.02,2630.54,447.7,-2182.8,1114.624,11763.47,19889.93,-,C,0.2,88.15,[]
227,EU,eu,eu,2022-09-26,980.337,3776.4337,25.96,2860.15,330.6,-2529.6,1114.616,11746.26,19890.06,-,C,0.23,87.95,[]
228,EU,eu,eu,2022-09-25,977.8194,3776.4337,25.89,3730.62,184.2,-3546.4,1114.616,11746.28,19889.98,-,C,0.32,87.73,[]
229,EU,eu,eu,2022-09-24,974.2801,3776.4337,25.8,3578.89,149.3,-3429.6,1114.616,11746.32,19889.89,-,C,0.31,87.41,[]
230,EU,eu,eu,2022-09-23,970.8693,3776.4337,25.71,2264.97,188.6,-2076.4,1114.6143,11746.36,19889.76,-,C,0.19,87.1,[]
231,EU,eu,eu,2022-09-22,968.2079,3776.4337,25.64,2791.58,267.3,-2524.3,1114.6045,11746.41,19889.64,-,C,0.23,86.87,[]
232,EU,eu,eu,2022-09-21,965.7382,3776.4337,25.57,2681.59,336.7,-2344.9,1114.4881,11722.44,19889.55,-,C,0.21,86.65,[]
233,EU,eu,eu,2022-09-20,963.3723,3776.4337,25.51,2652.16,246.4,-2405.7,1114.485,11722.47,19889.47,-,C,0.22,86.44,[]
234,EU,eu,eu,2022-09-19,960.9462,3776.4337,25.45,2893.87,355.1,-2538.8,1114.485,11746.53,19889.32,-,C,0.23,86.22,[]
235,EU,eu,eu,2022-09-18,958.4001,3776.4337,25.38,4163.36,180.4,-3982.9,1114.485,11746.62,19889.08,-,C,0.36,85.99,[]
236,EU,eu,eu,2022-09-17,954.4169,3776.4337,25.27,4271.9,184.2,-4087.7,1114.485,11746.77,19888.7,-,C,0.37,85.64,[]
237,EU,eu,eu,2022-09-16,950.3228,3776.4337,25.16,3940.6,142.9,-3797.7,1114.485,11746.98,19888.13,-,C,0.34,85.27,[]
238,EU,eu,eu,2022-09-15,946.6639,3776.4337,25.07,3158.45,380.3,-2778.1,1114.485,11747.18,19887.61,-,C,0.25,84.94,[]
239,EU,eu,eu,2022-09-14,943.8733,3776.4337,24.99,2994.35,475.6,-2518.7,1114.485,11747.33,19887.22,-,C,0.23,84.69,[]
240,EU,eu,eu,2022-09-13,941.3366,3776.4337,24.93,3034.66,407.4,-2627.2,1114.485,11747.5,19886.77,-,E,0.24,84.46,[]
241,EU,eu,eu,2022-09-12,938.707,3776.4337,24.86,3174.94,377.4,-2797.6,1114.6877,11752.23,19895.14,-,C,0.25,84.21,[]
242,EU,eu,eu,2022-09-11,935.8973,3776.4337,24.78,4225.35,267.3,-3958,1114.6877,11752.45,19894.57,-,C,0.36,83.96,[]
243,EU,eu,eu,2022-09-10,931.924,3776.4337,24.68,4264.27,403.9,-3860.3,1114.6877,11752.67,19893.99,-,C,0.35,83.6,[]
244,EU,eu,eu,2022-09-09,928.0408,3776.4337,24.57,3770.59,555.8,-3214.8,1114.6877,11752.91,19893.36,-,E,0.29,83.26,[]
245,EU,eu,eu,2022-09-08,924.7976,3776.4337,24.49,3819.69,397,-3422.7,1114.6877,11753.09,19892.89,-,C,0.31,82.96,[]
246,EU,eu,eu,2022-09-07,921.3645,3776.4337,24.4,3258.02,738.9,-2519.2,1114.6877,11753.05,19892.98,-,C,0.23,82.66,[]
247,EU,eu,eu,2022-09-06,918.8287,3776.4337,24.33,3743.29,483.7,-3259.6,1114.6877,11753.27,19892.42,-,C,0.29,82.43,[]
248,EU,eu,eu,2022-09-05,915.5593,3776.4337,24.24,3792.58,386.3,-3406.3,1114.6877,11749.64,19887.04,-,C,0.31,82.14,[]
249,EU,eu,eu,2022-09-04,912.1325,3776.4337,24.15,4768.06,196.9,-4571.1,1114.6812,11728.49,19891.17,-,C,0.41,81.83,[]
0,EU,eu,eu,2022-09-03,907.5313,3776.4337,24.03,4641.74,209.2,-4432.5,1114.6812,11728.7,19890.6,-,C,0.4,81.42,[]
1,EU,eu,eu,2022-09-02,903.0806,3776.4337,23.91,3813.82,321.4,-3492.4,1114.6812,11728.91,19890.06,-,C,0.31,81.02,[]
2,EU,eu,eu,2022-09-01,899.7772,3776.4337,23.83,3425.37,677.9,-2747.5,1114.6812,11728.85,19890.21,-,C,0.25,80.72,[]
3,EU,eu,eu,2022-08-31,895.7715,3776.4337,23.72,3670.06,650.1,-3019.9,1113.5838,11679.06,19890.01,-,C,0.27,80.44,[]
4,EU,eu,eu,2022-08-30,894.4697,3776.4337,23.69,3643.08,516.7,-3126.4,1113.5838,11679.28,19889.43,-,C,0.28,80.32,[]
5,EU,eu,eu,2022-08-29,891.4736,3776.4337,23.61,3536.61,428.6,-3108,1113.5838,11679.5,19888.83,-,C,0.28,80.05,[]
6,EU,eu,eu,2022-08-28,888.3667,3776.4337,23.52,4585.66,91.9,-4493.8,1113.6133,11678.91,19887,-,C,0.4,79.77,[]
7,EU,eu,eu,2022-08-27,883.9365,3776.4337,23.41,4347.57,86.7,-4260.9,1113.6133,11679.21,19886.22,-,C,0.38,79.38,[]
8,EU,eu,eu,2022-08-26,879.6624,3776.4337,23.29,3914.75,378.4,-3536.3,1113.6133,11696.57,19885.68,-,C,0.32,78.99,[]
9,EU,eu,eu,2022-08-25,876.1216,3776.4337,23.2,4040.4,316.6,-3723.8,1113.6133,11696.96,19884.65,-,C,0.33,78.67,[]
10,EU,eu,eu,2022-08-24,872.3581,3776.4337,23.1,4017.13,325.3,-3691.8,1113.6133,11697.07,19884.36,-,C,0.33,78.34,[]
11,EU,eu,eu,2022-08-23,868.6321,3776.4337,23,3777.98,269.5,-3508.5,1113.0057,11697.24,19883.92,-,C,0.32,78.04,[]
12,EU,eu,eu,2022-08-22,865.1155,3776.4337,22.91,3888.53,283.4,-3605.1,1112.9546,11696.77,19883.66,-,C,0.32,77.73,[]
13,EU,eu,eu,2022-08-21,861.512,3776.4337,22.81,4950.62,152.4,-4798.2,1112.9541,11697.14,19882.61,-,C,0.43,77.41,[]
14,EU,eu,eu,2022-08-20,856.726,3776.4337,22.69,4983.22,109.4,-4873.8,1112.9541,11697.63,19881.33,-,C,0.44,76.98,[]
15,EU,eu,eu,2022-08-19,851.8611,3776.4337,22.56,4380.57,201.1,-4179.5,1112.9541,11697.72,19881.09,-,C,0.38,76.54,[]
16,EU,eu,eu,2022-08-18,847.6932,3776.4337,22.45,4294.45,413.2,-3881.2,1112.9541,11697.53,19881.58,-,C,0.35,76.17,[]
17,EU,eu,eu,2022-08-17,843.8238,3776.4337,22.34,3995.41,384.7,-3610.7,1112.2562,11697.52,19881.62,-,C,0.32,75.87,[]
18,EU,eu,eu,2022-08-16,840.2262,3776.4337,22.25,4361.08,221.7,-4139.4,1112.2562,11697.94,19880.52,-,C,0.37,75.54,[]
19,EU,eu,eu,2022-08-15,836.2396,3776.4337,22.14,4693.55,222.6,-4471,1112.2562,11698.36,19879.41,-,C,0.4,75.18,[]
20,EU,eu,eu,2022-08-14,831.7792,3776.4337,22.03,5051.89,132.6,-4919.3,1112.0135,11697.12,19875.06,-,C,0.44,74.8,[]
21,EU,eu,eu,2022-08-13,826.8823,3776.4337,21.9,5059.32,124.8,-4934.6,1112.0135,11697.51,19874.01,-,C,0.44,74.36,[]
22,EU,eu,eu,2022-08-12,821.9575,3776.4337,21.77,4518.97,186.4,-4332.6,1112.0135,11697.76,19873.37,-,C,0.39,73.92,[]
23,EU,eu,eu,2022-08-11,817.6375,3776.4337,21.65,4450.68,371.4,-4079.2,1111.7758,11697.96,19872.84,-,C,0.37,73.54,[]
24,EU,eu,eu,2022-08-10,813.52,3776.4337,21.54,4657,211.3,-4445.7,1111.7758,11698.22,19872.15,-,E,0.4,73.17,[]
25,EU,eu,eu,2022-08-09,809.0264,3776.4337,21.42,4506.13,154.4,-4351.8,1111.8046,11685.41,19825.24,-,E,0.39,72.77,[]
26,EU,eu,eu,2022-08-08,804.6915,3776.4337,21.31,4506.46,269.5,-4236.9,1111.8046,11677.76,19795.76,-,E,0.38,72.38,[]
27,EU,eu,eu,2022-08-07,800.4608,3776.4337,21.2,5288.93,83.1,-5205.8,1111.8041,11699,19870.02,-,C,0.47,72,[]
28,EU,eu,eu,2022-08-06,795.267,3776.4337,21.06,5141.66,111.5,-5030.2,1111.8041,11699.34,19869.12,-,C,0.45,71.53,[]
29,EU,eu,eu,2022-08-05,790.2438,3776.4337,20.93,4374.4,280.6,-4093.8,1111.8041,11699.47,19868.79,-,C,0.37,71.08,[]
30,EU,eu,eu,2022-08-04,786.1631,3776.4337,20.82,3940.78,310,-3630.8,1104.5412,11636.65,19798.3,-,C,0.33,71.18,[]
31,EU,eu,eu,2022-08-03,783.0479,3776.4337,20.74,4160.63,159.1,-4001.6,1104.6312,11636.98,19797.42,-,C,0.36,70.89,[]
32,EU,eu,eu,2022-08-02,779.0509,3776.4337,20.63,4443.39,162.9,-4280.5,1104.6312,11637.31,19796.55,-,C,0.39,70.53,[]
33,EU,eu,eu,2022-08-01,774.7829,3776.4337,20.52,4194.47,224.9,-3969.6,1104.6322,11637.48,19796.1,-,C,0.36,70.14,[]
34,EU,eu,eu,2022-07-31,770.3283,3776.4337,20.4,4971.07,159.6,-4811.5,1111.8568,11699.94,19864.74,-,C,0.43,69.28,[]
35,EU,eu,eu,2022-07-30,766.1234,3776.4337,20.29,4774.53,154.8,-4619.7,1111.8568,11700.23,19863.97,-,C,0.42,68.9,[]
36,EU,eu,eu,2022-07-29,761.4913,3776.4337,20.16,4075.33,357.4,-3717.9,1111.8568,11683.16,19863.74,-,C,0.33,68.49,[]
37,EU,eu,eu,2022-07-28,757.7655,3776.4337,20.07,4214.27,376.6,-3837.7,1111.8568,11683.25,19863.5,-,C,0.35,68.15,[]
38,EU,eu,eu,2022-07-27,753.9249,3776.4337,19.96,4294.84,435.9,-3858.9,1111.8568,11683.25,19863.49,-,C,0.35,67.81,[]
39,EU,eu,eu,2022-07-26,750.0578,3776.4337,19.86,4295.24,281.2,-4014.1,1111.8568,11683.39,19863.14,-,C,0.36,67.46,[]
40,EU,eu,eu,2022-07-25,746.0328,3776.4337,19.75,4533.42,222.9,-4310.5,1111.8568,11684,19862.23,-,C,0.39,67.1,[]
41,EU,eu,eu,2022-07-24,741.7096,3776.4337,19.64,5197.84,87.3,-5110.5,1111.8431,11692.57,19860.53,-,C,0.46,66.71,[]
42,EU,eu,eu,2022-07-23,736.5857,3776.4337,19.5,4889.46,166.5,-4723,1111.8431,11692.97,19859.47,-,C,0.42,66.25,[]
43,EU,eu,eu,2022-07-22,731.8093,3776.4337,19.38,4332.85,507.7,-3825.2,1111.8432,11693.33,19858.54,-,E,0.34,65.82,[]
44,EU,eu,eu,2022-07-21,727.9941,3776.4337,19.28,4008.99,894.4,-3114.6,1111.8432,11710.75,19857.85,-,C,0.28,65.48,[]
45,EU,eu,eu,2022-07-20,724.8959,3776.4337,19.2,3770.16,990.6,-2779.6,1111.8432,11711.12,19856.87,-,C,0.25,65.2,[]
46,EU,eu,eu,2022-07-19,722.1142,3776.4337,19.12,3865.69,976.4,-2889.3,1111.8432,11711.42,19856.08,-,C,0.26,64.95,[]
47,EU,eu,eu,2022-07-18,719.3617,3776.4337,19.05,4204.52,864.6,-3339.9,1111.8432,11711.63,19855.53,-,E,0.3,64.7,[]
48,EU,eu,eu,2022-07-17,716.0245,3776.4337,18.96,5035.12,523.2,-4511.9,1111.8383,11711.89,19854.28,-,E,0.41,64.4,[]
49,EU,eu,eu,2022-07-16,711.5183,3776.4337,18.84,5354.67,608.7,-4746,1111.8383,11712.28,19853.25,-,C,0.43,63.99,[]
50,EU,eu,eu,2022-07-15,706.7668,3776.4337,18.72,4654.34,933.4,-3721,1111.8383,11712.66,19852.24,-,C,0.33,63.57,[]
51,EU,eu,eu,2022-07-14,703.0542,3776.4337,18.62,4291.37,796,-3495.4,1111.8383,11713.02,19851.3,-,C,0.31,63.23,[]
52,EU,eu,eu,2022-07-13,699.5628,3776.4337,18.52,4063.02,910.5,-3152.5,1111.7283,11713.38,19850.38,-,C,0.28,62.93,[]
53,EU,eu,eu,2022-07-12,696.433,3776.4337,18.44,4144.08,1233.3,-2910.8,1111.7283,11713.65,19849.66,-,C,0.26,62.64,[]
54,EU,eu,eu,2022-07-11,693.5519,3776.4337,18.37,3610.18,792.7,-2817.5,1111.7283,11706.91,19849.23,-,E,0.25,62.39,[]
55,EU,eu,eu,2022-07-10,690.8969,3776.4337,18.29,5438.5,183.4,-5255.1,1111.7181,11707.14,19847.47,-,C,0.47,62.15,[]
56,EU,eu,eu,2022-07-09,685.6538,3776.4337,18.16,5483.99,179.5,-5304.5,1111.7181,11707.61,19846.22,-,C,0.48,61.68,[]
57,EU,eu,eu,2022-07-08,680.3679,3776.4337,18.02,4341.93,424.9,-3917,1111.7181,11707.88,19845.51,-,C,0.35,61.2,[]
58,EU,eu,eu,2022-07-07,676.4676,3776.4337,17.91,4416.74,522.8,-3894,1111.7181,11708.03,19845.1,-,C,0.35,60.85,[]
59,EU,eu,eu,2022-07-06,672.5842,3776.4337,17.81,4377.09,372.4,-4004.7,1111.7173,11708.31,19844.19,-,C,0.36,60.5,[]
60,EU,eu,eu,2022-07-05,668.5845,3776.4337,17.7,4261.63,278.6,-3983.1,1111.7173,11708.57,19843.49,-,C,0.36,60.14,[]
61,EU,eu,eu,2022-07-04,664.6153,3776.4337,17.6,4359.53,275.3,-4084.2,1111.7173,11708.9,19842.61,-,C,0.37,59.78,[]
62,EU,eu,eu,2022-07-03,660.5334,3776.4337,17.49,5298.04,237.2,-5060.8,1111.6931,11715.57,19840.36,-,C,0.46,59.42,[]
63,EU,eu,eu,2022-07-02,655.4738,3776.4337,17.36,5079.18,302.9,-4776.3,1111.693,11715.93,19839.4,-,C,0.43,58.96,[]
64,EU,eu,eu,2022-07-01,650.7038,3776.4337,17.23,4443.79,368.7,-4075.1,1111.6929,11716.22,19838.59,-,C,0.37,58.53,[]
65,EU,eu,eu,2022-06-30,646.506,3776.4337,17.12,3912.29,764.2,-3148.1,1111.5036,11716.27,19838.44,-,E,0.28,58.17,[]
66,EU,eu,eu,2022-06-29,643.4265,3776.4337,17.04,3846.93,565.6,-3281.3,1111.5036,11700.4,19837.15,-,E,0.3,57.89,[]
67,EU,eu,eu,2022-06-28,640.1583,3776.4337,16.95,3893.13,466.2,-3426.9,1111.5036,11700.77,19836.18,-,C,0.31,57.59,[]
68,EU,eu,eu,2022-06-27,636.6311,3776.4337,16.86,3793.29,516.1,-3277.1,1111.3536,11701.21,19835.02,-,C,0.29,57.28,[]
69,EU,eu,eu,2022-06-26,633.3563,3776.4337,16.77,4984.21,130.6,-4853.6,1111.3719,11702.61,19836.04,-,C,0.44,56.99,[]
70,EU,eu,eu,2022-06-25,628.502,3776.4337,16.64,4935.9,138.1,-4797.8,1111.3715,11703.14,19834.6,-,C,0.43,56.55,[]
71,EU,eu,eu,2022-06-24,623.7243,3776.4337,16.52,3898.18,227.7,-3670.5,1111.3714,11701.69,19833.06,-,C,0.33,56.12,[]
72,EU,eu,eu,2022-06-23,620.1468,3776.4337,16.42,3451.26,249.9,-3201.3,1111.3714,11702.02,19832.19,-,C,0.29,55.8,[]
73,EU,eu,eu,2022-06-22,617.0949,3776.4337,16.34,3321.58,355.1,-2966.5,1111.3714,11689.53,19784.42,-,E,0.27,55.53,[]
74,EU,eu,eu,2022-06-21,614.054,3776.4337,16.26,3847.69,380.8,-3466.9,1111.4814,11682.07,19754.44,-,E,0.31,55.25,[]
75,EU,eu,eu,2022-06-20,606.0513,3776.4337,16.05,3928.08,403.8,-3524.3,1101.2214,11561.66,19590.04,-,E,0.32,55.03,[]
76,EU,eu,eu,2022-06-19,602.5282,3776.4337,15.95,5029.88,213.6,-4816.2,1101.2492,11562.44,19589.85,-,E,0.44,54.71,[]
77,EU,eu,eu,2022-06-18,597.7122,3776.4337,15.83,5040.4,233.5,-4806.9,1101.2482,11563.49,19588.22,-,E,0.44,54.28,[]
78,EU,eu,eu,2022-06-17,592.9367,3776.4337,15.7,4013.94,207.3,-3806.6,1101.2473,11546.32,19586.61,-,E,0.35,53.84,[]
79,EU,eu,eu,2022-06-16,589.1557,3776.4337,15.6,3974.04,271.6,-3702.5,1100.9056,11547.45,19583.52,-,E,0.34,53.52,[]
80,EU,eu,eu,2022-06-15,585.4536,3776.4337,15.5,3952.32,283.7,-3668.6,1100.9055,11547.98,19582.08,-,E,0.33,53.18,[]
81,EU,eu,eu,2022-06-14,581.7749,3776.4337,15.41,3975.84,396.8,-3579,1100.9052,11548.51,19580.64,-,E,0.33,52.85,"['/news/5259138', '/news/5261146']"
82,EU,eu,eu,2022-06-13,578.1444,3776.4337,15.31,4283.61,229.3,-4054.3,1100.9039,11500.74,19548.93,-,E,0.37,52.52,[]
83,EU,eu,eu,2022-06-12,573.4055,3776.4337,15.18,5997.08,71.6,-5925.5,1100.8985,11501.07,19547.24,-,E,0.54,52.09,"['/news/5259138', '/news/5261146']"
84,EU,eu,eu,2022-06-11,567.7096,3776.4337,15.03,5800.38,72.8,-5727.5,1100.8985,11501.57,19545.9,-,E,0.52,51.57,[]
85,EU,eu,eu,2022-06-10,561.9681,3776.4337,14.88,4010.06,627.5,-3382.6,1100.8985,11502.06,19544.61,-,E,0.31,51.05,[]
86,EU,eu,eu,2022-06-09,559.3471,3776.4337,14.81,3734.8,894.5,-2840.3,1100.8986,11501.72,19545.53,-,E,0.26,50.81,[]
87,EU,eu,eu,2022-06-08,556.7579,3776.4337,14.74,3753.65,848,-2905.7,1100.8985,11502.09,19544.55,-,E,0.26,50.57,[]
88,EU,eu,eu,2022-06-07,553.8572,3776.4337,14.67,4259.62,457.3,-3802.3,1100.8985,11508.93,19543.24,-,E,0.35,50.31,[]
89,EU,eu,eu,2022-06-06,550.0462,3776.4337,14.57,5143.31,179.6,-4963.7,1100.8985,11509.43,19541.92,-,E,0.45,49.96,[]
90,EU,eu,eu,2022-06-05,545.0643,3776.4337,14.43,5709.18,162.5,-5546.7,1100.8809,11509.5,19539.73,-,E,0.5,49.51,[]
91,EU,eu,eu,2022-06-04,539.5052,3776.4337,14.29,5692.99,142.1,-5550.9,1100.8809,11510,19538.4,-,E,0.5,49.01,[]
92,EU,eu,eu,2022-06-03,533.943,3776.4337,14.14,4839.47,192.7,-4646.7,1100.8809,11542.23,19537.07,-,E,0.42,48.5,[]
93,EU,eu,eu,2022-06-02,529.2583,3776.4337,14.01,4785.87,287,-4498.9,1100.8809,11542.73,19535.74,-,E,0.41,48.08,[]
94,EU,eu,eu,2022-06-01,524.7772,3776.4337,13.9,4106.37,281.4,-3825,1100.8809,11543.24,19534.41,-,E,0.35,47.67,[]
95,EU,eu,eu,2022-05-31,520.9658,3776.4337,13.8,3908.81,528.6,-3380.2,1100.484,11487.22,19459.15,-,E,0.31,47.34,[]
96,EU,eu,eu,2022-05-30,517.7575,3776.4337,13.71,4087.47,672.2,-3415.3,1100.484,11487.64,19457.82,-,E,0.31,47.05,[]
97,EU,eu,eu,2022-05-29,514.1774,3776.4337,13.62,5347.71,204.1,-5143.6,1100.4664,11487.8,19455.61,-,E,0.47,46.72,[]
98,EU,eu,eu,2022-05-28,509.0032,3776.4337,13.48,5486.5,132.2,-5354.3,1100.4664,11488.32,19454.25,-,E,0.49,46.25,[]
99,EU,eu,eu,2022-05-27,503.6299,3776.4337,13.34,5377.69,93.2,-5284.5,1100.4664,11488.82,19452.92,-,E,0.48,45.77,[]
100,EU,eu,eu,2022-05-26,498.3408,3776.4337,13.2,5491.38,167.6,-5323.8,1100.4664,11489.33,19451.59,-,E,0.48,45.28,[]
101,EU,eu,eu,2022-05-25,493.0259,3776.4337,13.06,5166.73,278.4,-4888.3,1100.4664,11489.84,19450.23,-,E,0.44,44.8,[]
102,EU,eu,eu,2022-05-24,488.0231,3776.4337,12.92,4963.43,262.9,-4700.5,1100.4664,11489.83,19450.26,-,E,0.43,44.35,[]
103,EU,eu,eu,2022-05-23,483.3723,3776.4337,12.8,5026.28,246.2,-4780.1,1100.4664,11490.33,19448.93,-,E,0.43,43.92,[]
104,EU,eu,eu,2022-05-22,478.5845,3776.4337,12.67,5935.98,112.4,-5823.6,1100.4503,11490.45,19446.78,-,E,0.53,43.49,[]
105,EU,eu,eu,2022-05-21,472.7468,3776.4337,12.52,6023.66,94.6,-5929.1,1100.4503,11490.94,19445.47,-,E,0.54,42.96,[]
106,EU,eu,eu,2022-05-20,466.8207,3776.4337,12.36,5207.73,235.4,-4972.3,1100.4503,11491.43,19444.19,-,E,0.45,42.42,[]
107,EU,eu,eu,2022-05-19,461.699,3776.4337,12.23,5001.64,226.4,-4775.3,1100.4503,11491.94,19442.85,-,E,0.43,41.96,[]
108,EU,eu,eu,2022-05-18,456.8574,3776.4337,12.1,4699.94,287.1,-4412.8,1100.4503,11492.46,19441.49,-,E,0.4,41.52,[]
109,EU,eu,eu,2022-05-17,452.4896,3776.4337,11.98,4598.05,238.1,-4360,1100.4713,11492.85,19440.44,-,E,0.4,41.12,[]
110,EU,eu,eu,2022-05-16,448.1095,3776.4337,11.87,5042.29,308.3,-4734,1100.4713,11493.33,19439.17,-,E,0.43,40.72,[]
111,EU,eu,eu,2022-05-15,443.3588,3776.4337,11.74,6478.84,63.9,-6414.9,1100.4513,11493.29,19437.01,-,E,0.58,40.29,[]
112,EU,eu,eu,2022-05-14,436.9279,3776.4337,11.57,6184.33,82.8,-6101.5,1100.4513,11493.73,19435.84,-,E,0.55,39.7,[]
113,EU,eu,eu,2022-05-13,430.7926,3776.4337,11.41,5749.01,180.3,-5568.7,1100.4513,11486.13,19434.49,-,E,0.51,39.15,[]
114,EU,eu,eu,2022-05-12,425.2014,3776.4337,11.26,5392.49,705.3,-4687.2,1101.5595,11476.65,19433.11,-,E,0.43,38.6,[]
115,EU,eu,eu,2022-05-11,420.4439,3776.4337,11.13,5431.49,498.8,-4932.7,1101.5595,11477.18,19431.72,-,E,0.45,38.17,[]
116,EU,eu,eu,2022-05-10,415.5234,3776.4337,11,5400.44,803.8,-4596.6,1101.5595,11476.72,19423.84,-,E,0.42,37.72,[]
117,EU,eu,eu,2022-05-09,410.9497,3776.4337,10.88,5321.97,520.2,-4801.7,1101.5595,11477.26,19422.44,-,E,0.44,37.31,[]
118,EU,eu,eu,2022-05-08,406.1547,3776.4337,10.75,5902.12,243.4,-5658.8,1101.5585,11494.26,19421,-,E,0.51,36.87,[]
119,EU,eu,eu,2022-05-07,400.5079,3776.4337,10.61,5881.76,218.2,-5663.6,1101.5585,11494.79,19419.6,-,E,0.51,36.36,[]
120,EU,eu,eu,2022-05-06,394.7957,3776.4337,10.45,5534.95,842.5,-4692.5,1101.5585,11494.32,19418.19,-,E,0.43,35.84,[]
121,EU,eu,eu,2022-05-05,390.1277,3776.4337,10.33,4767.78,280.3,-4487.5,1101.5585,11493.82,19416.88,-,E,0.41,35.42,[]
122,EU,eu,eu,2022-05-04,385.6354,3776.4337,10.21,4746.58,401.2,-4345.4,1101.5585,11494.19,19415.9,-,E,0.39,35.01,[]
123,EU,eu,eu,2022-05-03,381.3171,3776.4337,10.1,4580.96,166.3,-4414.7,1101.5585,11494.48,19415.14,-,E,0.4,34.62,[]
124,EU,eu,eu,2022-05-02,376.8939,3776.4337,9.98,4488.58,227.3,-4261.3,1101.5585,11494.84,19414.19,-,E,0.39,34.21,[]
125,EU,eu,eu,2022-05-01,372.5885,3776.4337,9.87,5140.55,116.8,-5023.7,1101.538,11494.12,19412.42,-,E,0.46,33.82,[]
